Wikidata ID,Wikidata Label,BCT Name,BCT Link,Chicago Name,Chicago Link,Clowder Name,Clowder Link,Context Name,Context Link,Mathlib Name,Mathlib Link,nLab Name,nLab Link,PlanetMath Name,PlanetMath Link
Q5611270,group scheme,,,,,,,,,,,multiplicative group scheme,https://ncatlab.org/nlab/show/multiplicative+group+scheme,group scheme,http://planetmath.org/groupscheme
Q56243706,Yaron,,,,,,,,,,,Yaron,https://ncatlab.org/nlab/show/Yaron,,
Q56292378,Transseries,,,,,,,,,,,transseries,https://ncatlab.org/nlab/show/transseries,,
Q56297898,nuclear reaction rate,,,,,,,,,,,nuclear reaction,https://ncatlab.org/nlab/show/nuclear+reaction,,
Q56298741,open manifold,,,,,,,,,,,open manifold,https://ncatlab.org/nlab/show/open+manifold,,
Q56312588,Poincaré homology sphere,,,,,,,,,,,Poincaré sphere,https://ncatlab.org/nlab/show/Poincar%C3%A9+sphere,,
Q56353263,normal vector,,,,,,,,,,,normal vector,https://ncatlab.org/nlab/show/normal+vector,,
Q5635438,HOL Light,,,,,,,,,,,HOL Light,https://ncatlab.org/nlab/show/HOL+Light,,
Q5637553,convergence in probability,,,,,,,,,convergence in probability,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Function/ConvergenceInMeasure.html#MeasureTheory.TendstoInMeasure,,,convergence in probability,http://planetmath.org/convergenceinprobability
Q5637899,Preimage,,,,,the-inverse-image-function-associated-to-a-function,https://www.clowderproject.com/tag/0081.html,,,,,,,,
Q5638112,Hadwiger's theorem,,,,,,,,,,,Hadwiger's theorem,https://ncatlab.org/nlab/show/Hadwiger%27s+theorem,,
Q5638159,Haefliger structure,,,,,,,,,,,Haefliger structure,https://ncatlab.org/nlab/show/Haefliger+structure,,
Q5638887,Hahn series,,,,,,,,,,,Hahn series,https://ncatlab.org/nlab/show/Hahn+series,,
Q5642657,Hall algebra,,,,,,,,,,,Hall algebra,https://ncatlab.org/nlab/show/Hall+algebra,,
Q5645293,Hamiltonian,,,,,,,,,,,Hamiltonian,https://ncatlab.org/nlab/show/Hamiltonian,,
Q5646449,Hermitian connection,,,,,,,,,,,Chern connection,https://ncatlab.org/nlab/show/Chern+connection,,
Q565186,Hausdorff dimension,,,,,,,,,Hausdorff dimension,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Topology/MetricSpace/HausdorffDimension.html#dimH,Hausdorff dimension,https://ncatlab.org/nlab/show/Hausdorff+dimension,Hausdorff dimension,http://planetmath.org/hausdorffdimension
Q565198,sphere eversion,,,,,,,,,,,sphere eversion,https://ncatlab.org/nlab/show/sphere+eversion,,
Q56525838,generalized cohomology theory,,,,,,,,,,,generalized cohomology,https://ncatlab.org/nlab/show/generalized+cohomology,,
Q56548256,Weyl–Kac character formula,,,,,,,,,,,Kac-Weyl character,https://ncatlab.org/nlab/show/Kac-Weyl+character,,
Q5657841,Harish-Chandra module,,,,,,,,,,,Harish-Chandra module,https://ncatlab.org/nlab/show/Harish-Chandra+module,,
Q5659257,harmonic map,,,,,,,,,,,harmonic map,https://ncatlab.org/nlab/show/harmonic+map,,
Q56632417,Thom spectrum,,,,,,,,,,,Thom spectrum,https://ncatlab.org/nlab/show/Thom+spectrum,,
Q56653513,open map,,,,,,,,,open map,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Topology/Defs/Basic.html#IsOpenMap,open map,https://ncatlab.org/nlab/show/open+map,,
Q567544,Anomalous diffusion,,,,,,,,,,,anomalous diffusion,https://ncatlab.org/nlab/show/anomalous+diffusion,,
Q567560,Anomaly (physics),,,,,,,,,,,quantum anomaly,https://ncatlab.org/nlab/show/quantum+anomaly,,
Q5680044,Hasse–Witt matrix,,,,,,,,,,,Cartier operator,https://ncatlab.org/nlab/show/Cartier+operator,,
Q5684591,Hawaiian earring,,,,,,,,,,,Hawaiian earring space,https://ncatlab.org/nlab/show/Hawaiian+earring+space,,
Q568683,age,,,,,,,,,,,age,https://ncatlab.org/nlab/show/age,,
Q568687,trivial group,,,,,,,,,,,trivial monoid,https://ncatlab.org/nlab/show/trivial+monoid,,
Q568855,helicity,,,,,,,,,,,helicity,https://ncatlab.org/nlab/show/helicity,,
Q5691670,hearing the shape of a drum,,,,,,,,,,,hearing the shape of a drum,https://ncatlab.org/nlab/show/hearing+the+shape+of+a+drum,,
Q569347,graph product,,,,,,,,,,,graph product,https://ncatlab.org/nlab/show/graph+product,,
Q5695923,Ring of fractions,,,,,,,,,,,ring of fractions,https://ncatlab.org/nlab/show/ring+of+fractions,total ring of fractions,http://planetmath.org/totalringoffractions
Q5697095,anticommutator,,,,,,,,,,,anti-commutator,https://ncatlab.org/nlab/show/anti-commutator,,
Q570724,European Touring Car Championship,,,,,,,,,,,ETCC,https://ncatlab.org/nlab/show/ETCC,,
Q571124,simple group,,,simple group,https://mathgloss.github.io/MathGloss/chicago/simple_group,,,,,,,simple group,https://ncatlab.org/nlab/show/simple+group,simple group,http://planetmath.org/simplegroup
Q5711485,hemicompact space,,,,,,,,,,,hemicompact space,https://ncatlab.org/nlab/show/hemicompact+space,hemicompact space,http://planetmath.org/hemicompactspace
Q571787,near-field,,,,,,,,,,,near-field,https://ncatlab.org/nlab/show/near-field,,
Q572090,Toda lattice,,,,,,,,,,,Toda lattice,https://ncatlab.org/nlab/show/Toda+lattice,,
Q5721625,Hamel basis,,,Hamel basis,https://mathgloss.github.io/MathGloss/chicago/Hamel_basis,,,,,,,,,,
Q572659,Anthony & Joseph Paratore,,,,,,,,,,,Anthony Joseph,https://ncatlab.org/nlab/show/Anthony+Joseph,,
Q573631,Fredholm operator,,,,,,,,,,,Fredholm index,https://ncatlab.org/nlab/show/Fredholm+index,Fredholm index,http://planetmath.org/fredholmindex
Q5737811,hereditarily finite set,,,,,,,,,,,hereditarily finite set,https://ncatlab.org/nlab/show/hereditarily+finite+set,,
Q5737878,Hereditary set,,,,,,,,,,,pure set,https://ncatlab.org/nlab/show/pure+set,,
Q573980,Topological map,,,,,,,,,,,topological map,https://ncatlab.org/nlab/show/topological+map,,
Q5741935,Hermitian manifold,,,,,,,,,,,para-Hermitian manifold,https://ncatlab.org/nlab/show/para-Hermitian+manifold,,
Q5748204,Heun function,,,,,,,,,,,Heun equation,https://ncatlab.org/nlab/show/Heun+equation,,
Q5749811,Heyting field,,,,,,,,,,,Heyting field,https://ncatlab.org/nlab/show/Heyting+field,,
Q5754369,Higgs bundle,,,,,,,,,,,Higgs bundle,https://ncatlab.org/nlab/show/Higgs+bundle,,
Q5757956,Higher-order abstract syntax,,,,,,,,,,,higher-order abstract syntax,https://ncatlab.org/nlab/show/higher-order+abstract+syntax,,
Q575857,antihomomorphism,,,,,,,,,,,antihomomorphism,https://ncatlab.org/nlab/show/antihomomorphism,,
Q57605839,retraction,,,,,,,retraction,https://emilyriehl.github.io/files/context.pdf#page=30,,,,,,
Q5761182,Hilbert C*-module,,,,,,,,,,,Hilbert module,https://ncatlab.org/nlab/show/Hilbert+module,Hilbert module,http://planetmath.org/hilbertmodule
Q5761218,Hilbert modular form,,,,,,,,,,,Hilbert modular form,https://ncatlab.org/nlab/show/Hilbert+modular+form,,
Q5761225,Hilbert scheme,,,,,,,,,,,Hilbert scheme,https://ncatlab.org/nlab/show/Hilbert+scheme,,
Q5761236,Hilbert function,,,,,,,,,,,Hilbert series,https://ncatlab.org/nlab/show/Hilbert+series,,
Q5761249,Hilbert–Schmidt integral operator,,,,,,,,,,,Hilbert-Schmidt operator,https://ncatlab.org/nlab/show/Hilbert-Schmidt+operator,,
Q576422,Quadrature (geometry),,,,,,,,,,,quadrature,https://ncatlab.org/nlab/show/quadrature,quadrature,http://planetmath.org/quadrature
Q57660431,Virasoro conformal block,,,,,,,,,,,conformal block,https://ncatlab.org/nlab/show/conformal+block,,
Q577835,field extension,,,quadratic field extension,https://mathgloss.github.io/MathGloss/chicago/quadratic_field_extension,,,,,,,regular field extension,https://ncatlab.org/nlab/show/regular+field+extension,extension field,http://planetmath.org/extensionfield
Q578430,Quantum decoherence,,,,,,,,,,,quantum decoherence,https://ncatlab.org/nlab/show/quantum+decoherence,,
Q5788637,Steady-state condition,,,,,,,,,,,Steady State,https://ncatlab.org/nlab/show/Steady+State,,
Q578874,complex manifold,,,,,,,,,,,complex manifold,https://ncatlab.org/nlab/show/complex+manifold,complex analytic manifold,http://planetmath.org/complexanalyticmanifold
Q579267,Lie derivative,,,,,,,,,,,Lie differentiation,https://ncatlab.org/nlab/show/Lie+differentiation,Lie derivative,http://planetmath.org/liederivative
Q579600,functional,,,functional,https://mathgloss.github.io/MathGloss/chicago/functional,,,,,,,functional,https://ncatlab.org/nlab/show/functional,functional,http://planetmath.org/functional
Q581094,Antiparallelogram,,,,,,,,,,,crossed square,https://ncatlab.org/nlab/show/crossed+square,,
Q581505,S-matrix,,,,,,,,,,,S-matrix,https://ncatlab.org/nlab/show/S-matrix,,
Q582271,noetherian ring,,,Noetherian ring,https://mathgloss.github.io/MathGloss/chicago/Noetherian_ring,,,,,Noetherian ring,https://leanprover-community.github.io/mathlib4_docs/Mathlib/RingTheory/Noetherian/Defs.html#IsNoetherianRing,noetherian ring,https://ncatlab.org/nlab/show/noetherian+ring,noetherian ring,http://planetmath.org/noetherianring
Q583034,locally compact space,,,,,,,,,,,locally compact topological space,https://ncatlab.org/nlab/show/locally+compact+topological+space,locally compact,http://planetmath.org/locallycompact
Q583147,Sard's theorem,,,,,,,,,,,Sard's theorem,https://ncatlab.org/nlab/show/Sard%27s+theorem,Sard’s theorem,http://planetmath.org/sardstheorem1
Q583760,antisymmetric relation,,,,,,,,,,,internal antisymmetric relation,https://ncatlab.org/nlab/show/internal+antisymmetric+relation,,
Q58392,Plasmon,,,,,,,,,,,plasmon,https://ncatlab.org/nlab/show/plasmon,,
Q583960,Homothety,,,,,,,,,,,homothety,https://ncatlab.org/nlab/show/homothety,,
Q58437145,trigonometric identity,,,,,,,,,,,trigonometric identity,https://ncatlab.org/nlab/show/trigonometric+identity,,
Q584537,Langevin equation,,,,,,,,,,,Langevin equation,https://ncatlab.org/nlab/show/Langevin+equation,,
Q585688,Penrose tiling,,,,,,,,,,,Penrose tiling,https://ncatlab.org/nlab/show/Penrose+tiling,,
Q586051,Haag–Łopuszański–Sohnius theorem,,,,,,,,,,,Haag–Łopuszański–Sohnius theorem,https://ncatlab.org/nlab/show/Haag%E2%80%93%C5%81opusza%C5%84ski%E2%80%93Sohnius+theorem,,
Q5871859,Hitchin functional,,,,,,,,,,,Hitchin functional,https://ncatlab.org/nlab/show/Hitchin+functional,,
Q5872687,hitting time,,,,,,,,,hitting time,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Probability/Process/HittingTime.html#MeasureTheory.hitting,,,mean hitting time,http://planetmath.org/meanhittingtime
Q5876053,Hodge bundle,,,,,,,,,,,Hodge bundle,https://ncatlab.org/nlab/show/Hodge+bundle,,
Q5876056,Hodge cycle,,,,,,,,,,,Hodge cycle,https://ncatlab.org/nlab/show/Hodge+cycle,,
Q5876058,Hodge index theorem,,,,,,,,,,,index theorem,https://ncatlab.org/nlab/show/index+theorem,,
Q587607,Supersymmetric quantum mechanics,,,,,,,,,,,supersymmetric quantum mechanics,https://ncatlab.org/nlab/show/supersymmetric+quantum+mechanics,,
Q58778,Systems,,,,,,,,,,,subsystem,https://ncatlab.org/nlab/show/subsystem,,
Q5887297,Hom functor,,,,,,,,,,,internal hom,https://ncatlab.org/nlab/show/internal+hom,,
Q5891,DefinitionOfPhilosophy,,,,,,,,,,,philosophy,https://ncatlab.org/nlab/show/philosophy,,
Q5891829,Homotopy analysis method,,,,,,,,,,,homotopy analysis method,https://ncatlab.org/nlab/show/homotopy+analysis+method,,
Q5891833,homotopy sphere,,,,,,,,,,,rational homotopy sphere,https://ncatlab.org/nlab/show/rational+homotopy+sphere,,
Q5891840,Homotopy type theory,,,,,,,,,,,univalence axiom,https://ncatlab.org/nlab/show/univalence+axiom,,
Q5900509,Hopf invariant,,,,,,,,,,,Hopf invariant one,https://ncatlab.org/nlab/show/Hopf+invariant+one,,
Q590051,Dispersion relation,,,,,,,,,,,dispersion relation,https://ncatlab.org/nlab/show/dispersion+relation,,
Q5900529,Hopfian group,,,,,,,,,,,Hopfian group,https://ncatlab.org/nlab/show/Hopfian+group,Hopfian group,http://planetmath.org/hopfiangroup
Q590554,noetherian topological space,,,,,,,,,,,noetherian topological space,https://ncatlab.org/nlab/show/noetherian+topological+space,Noetherian topological space,http://planetmath.org/noetheriantopologicalspace
Q5906080,horseshoe lemma,,,,,,,,,,,horseshoe lemma,https://ncatlab.org/nlab/show/horseshoe+lemma,,
Q59090,Bra–ket notation,,,,,,,,,,,bra-ket,https://ncatlab.org/nlab/show/bra-ket,,
Q59115,Philosophy of science,,,,,,,,,,,philosophy of science,https://ncatlab.org/nlab/show/philosophy+of+science,,
Q5914418,mirror symmetry,,,,,,,,,,,mirror symmetry,https://ncatlab.org/nlab/show/mirror+symmetry,,
Q59151,cosmological constant,,,,,,,,,,,cosmological constant,https://ncatlab.org/nlab/show/cosmological+constant,,
Q592286,bijective proof,,,,,,,,,,,bijective proof,https://ncatlab.org/nlab/show/bijective+proof,,
Q5923177,Hořava–Lifshitz gravity,,,,,,,,,,,Hořava–Lifshitz gravity,https://ncatlab.org/nlab/show/Ho%C5%99ava%E2%80%93Lifshitz+gravity,,
Q5923180,Hořava–Witten theory,,,,,,,,,,,Hořava-Witten theory,https://ncatlab.org/nlab/show/Ho%C5%99ava-Witten+theory,,
Q592634,Planck mass,,,,,,,,,,,Planck mass,https://ncatlab.org/nlab/show/Planck+mass,,
Q592651,non-abelian group,,,,,,,,,,,non-abelian group,https://ncatlab.org/nlab/show/non-abelian+group,nonabelian group,http://planetmath.org/nonabeliangroup
Q59402062,QRAM,,,,,,,,,,,QRAM,https://ncatlab.org/nlab/show/QRAM,,
Q594452,functional equation,,,,,,,,,,,functional equation,https://ncatlab.org/nlab/show/functional+equation,functional equation,http://planetmath.org/functionalequation
Q59489332,proper subset,,,,,,,,,,,proper subset,https://ncatlab.org/nlab/show/proper+subset,proper subset,http://planetmath.org/propersubset
Q595298,sheaf,sheaf,https://arxiv.org/pdf/1612.09375#page=32,,,,,sheaf,https://emilyriehl.github.io/files/context.pdf#page=161,,,étale space,https://ncatlab.org/nlab/show/%C3%A9tale+space,sheaf,http://planetmath.org/sheaf1
Q59539876,Poisson cohomology,,,,,,,,,,,Poisson cohomology,https://ncatlab.org/nlab/show/Poisson+cohomology,,
Q5956316,Kirby calculus,,,,,,,,,,,Kirby calculus,https://ncatlab.org/nlab/show/Kirby+calculus,,
Q595742,Möbius transformation,,,,,,,,,,,Moebius transformation,https://ncatlab.org/nlab/show/Moebius+transformation,Möbius transformation,http://planetmath.org/mobiustransformation
Q5957770,hyperbolic 3-manifold,,,,,,,,,,,hyperbolic 3-manifold,https://ncatlab.org/nlab/show/hyperbolic+3-manifold,,
Q5957788,hyperbolic link,,,,,,,,,,,hyperbolic link,https://ncatlab.org/nlab/show/hyperbolic+link,,
Q5957904,hypercomplex manifold,,,,,,,,,,,hypercomplex manifold,https://ncatlab.org/nlab/show/hypercomplex+manifold,,
Q5957927,Hyperdescent,,,,,,,,,,,hyperdescent,https://ncatlab.org/nlab/show/hyperdescent,,
Q5957938,Hyperdeterminant,,,,,,,,,,,hyperdeterminant,https://ncatlab.org/nlab/show/hyperdeterminant,,
Q5958057,Hyperhomology,,,,,,,,,,,hypercohomology,https://ncatlab.org/nlab/show/hypercohomology,,
Q5958543,hyperreal number,,,,,,,,,hyper-real number,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/Real/Hyperreal.html#Hyperreal,,,,
Q5958653,Hyperstructure,,,,,,,,,,,hyperstructure,https://ncatlab.org/nlab/show/hyperstructure,hypergroup,http://planetmath.org/hypergroup
Q596077,counterexample,,,,,,,,,,,counterexample,https://ncatlab.org/nlab/show/counterexample,counterexample,http://planetmath.org/counterexample
Q5961184,Hypostatic abstraction,,,,,,,,,,,hypostatic abstraction,https://ncatlab.org/nlab/show/hypostatic+abstraction,hypostatic abstraction,http://planetmath.org/hypostaticabstraction
Q5962,Boltzmann constant,,,,,,,,,,,Boltzmann constant,https://ncatlab.org/nlab/show/Boltzmann+constant,,
Q5964696,Hörmander's condition,,,,,,,,,,,Hörmander's condition,https://ncatlab.org/nlab/show/H%C3%B6rmander%27s+condition,,
Q596577,Dissipative system,,,,,,,,,,,dissipative system,https://ncatlab.org/nlab/show/dissipative+system,,
Q5986522,Riemann–Hilbert correspondence,,,,,,,,,,,Riemann-Hilbert correspondence,https://ncatlab.org/nlab/show/Riemann-Hilbert+correspondence,,
Q5988009,Ideal sheaf,,,,,,,,,,,sheaf of ideals,https://ncatlab.org/nlab/show/sheaf+of+ideals,,
Q5988368,identity component,,,identity component,https://mathgloss.github.io/MathGloss/chicago/identity_component,,,,,,,identity component,https://ncatlab.org/nlab/show/identity+component,,
Q598870,Lagrange multiplier,,,,,,,,,,,Lagrange multiplier,https://ncatlab.org/nlab/show/Lagrange+multiplier,Lagrange multiplier method,http://planetmath.org/lagrangemultipliermethod
Q599027,harmonic function,,,mean value property,https://mathgloss.github.io/MathGloss/chicago/mean_value_property,,,,,,,harmonic function,https://ncatlab.org/nlab/show/harmonic+function,harmonic function,http://planetmath.org/harmonicfunction1
Q5997,fine-structure constant,,,,,,,,,,,fine structure constant,https://ncatlab.org/nlab/show/fine+structure+constant,,
Q599967,Autopoïesis,,,,,,,,,,,autopoiesis,https://ncatlab.org/nlab/show/autopoiesis,,
Q600043,Character theory,,,character of a representation,https://mathgloss.github.io/MathGloss/chicago/character_of_a_representation,,,,,,,irreducible character,https://ncatlab.org/nlab/show/irreducible+character,orthogonality relations,http://planetmath.org/orthogonalityrelations
Q6002514,Imaginary element,,,,,,,,,,,elimination of imaginaries,https://ncatlab.org/nlab/show/elimination+of+imaginaries,imaginaries,http://planetmath.org/imaginaries
Q600590,Tuple,,,,,,,,,,,quintuple,https://ncatlab.org/nlab/show/quintuple,Pythagorean n-tuple,http://planetmath.org/pythagoreanntuple
Q601325,BQP,,,,,,,,,,,BQP,https://ncatlab.org/nlab/show/BQP,,
Q6014822,inclusion,inclusion,https://arxiv.org/pdf/1612.09375#page=14,,,,,,,,,,,,
Q601556,hierarchy problem,,,,,,,,,,,hierarchy problem,https://ncatlab.org/nlab/show/hierarchy+problem,,
Q6015623,Indagationes Mathematicae,,,,,,,,,,,Indagationes Mathematicae,https://ncatlab.org/nlab/show/Indagationes+Mathematicae,,
Q601796,Korteweg–De Vries equation,,,,,,,,,,,Korteweg de Vries equation,https://ncatlab.org/nlab/show/Korteweg+de+Vries+equation,Korteweg - de Vries equation,http://planetmath.org/kortewegdevriesequation
Q60190,Principle of explosion,,,,,,,,,,,ex falso quodlibet,https://ncatlab.org/nlab/show/ex+falso+quodlibet,,
Q60195,Semiotics,,,,,,,,,,,semiotics,https://ncatlab.org/nlab/show/semiotics,,
Q602011,Algebraic quantum field theory,,,,,,,,,,,local quantum field theory,https://ncatlab.org/nlab/show/local+quantum+field+theory,,
Q602136,coding theory,,,,,,,,,,,coding theory,https://ncatlab.org/nlab/show/coding+theory,,
Q602556,D meson,,,,,,,,,,,D-meson,https://ncatlab.org/nlab/show/D-meson,,
Q602886,Π-calculus,,,,,,,,,,,pi-calculus,https://ncatlab.org/nlab/show/pi-calculus,,
Q6029713,Infinitary logic,,,,,,,,,,,infinitary logic,https://ncatlab.org/nlab/show/infinitary+logic,,
Q6031458,Infraparticle,,,,,,,,,,,infraparticle,https://ncatlab.org/nlab/show/infraparticle,,
Q603198,Matrix mechanics,,,,,,,,,,,matrix mechanics,https://ncatlab.org/nlab/show/matrix+mechanics,,
Q6033616,inhabited set,,,,,,,,,,,inhabited set,https://ncatlab.org/nlab/show/inhabited+set,inhabited set,http://planetmath.org/inhabitedset
Q6033847,Inhomogeneous cosmology,,,,,,,,,,,inhomogeneous cosmology,https://ncatlab.org/nlab/show/inhomogeneous+cosmology,,
Q6034125,initial algebra,,,,,,,initial algebra,https://emilyriehl.github.io/files/context.pdf#page=62,,,initial algebra,https://ncatlab.org/nlab/show/initial+algebra,,
Q6034324,Injective hull,,,,,,,,,,,injective envelope,https://ncatlab.org/nlab/show/injective+envelope,module of finite rank,http://planetmath.org/moduleoffiniterank
Q60367,modular invariance,,,,,,,,,,,modular invariance,https://ncatlab.org/nlab/show/modular+invariance,,
Q603880,finite field,,,,,,,,,,,finite field,https://ncatlab.org/nlab/show/finite+field,finite field,http://planetmath.org/finitefield
Q6043219,Integration by parts operator,,,,,,,,,,,integration by parts,https://ncatlab.org/nlab/show/integration+by+parts,integration by parts,http://planetmath.org/integrationbyparts
Q6047782,internal category,,,,,,,internal category,https://emilyriehl.github.io/files/context.pdf#page=107,,,locally internal category,https://ncatlab.org/nlab/show/locally+internal+category,,
Q6047933,internal set,,,,,,,,,,,internal set,https://ncatlab.org/nlab/show/internal+set,,
Q604804,European Train Control System,,,,,,,,,,,ETCS,https://ncatlab.org/nlab/show/ETCS,,
Q604907,Spinor,,,,,,,,,,,chiral fermion,https://ncatlab.org/nlab/show/chiral+fermion,spinor,http://planetmath.org/spinor
Q60500603,Spectral gap (physics),,,,,,,,,,,spectral gap,https://ncatlab.org/nlab/show/spectral+gap,,
